metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,Le Flore County,OK,us-ok-079,0.07625514
Nonmetropolitan,Love County,OK,us-ok-085,0.073935965
Nonmetropolitan,Major County,OK,us-ok-093,0.06690079
Nonmetropolitan,Marshall County,OK,us-ok-095,0.094601288
Nonmetropolitan,Mayes County,OK,us-ok-097,0.090756744
Nonmetropolitan,Mccurtain County,OK,us-ok-089,0.070026408
Nonmetropolitan,Mcintosh County,OK,us-ok-091,0.100167699
Nonmetropolitan,Murray County,OK,us-ok-099,0.084431476
Nonmetropolitan,Muskogee County,OK,us-ok-101,0.087598072
Nonmetropolitan,Noble County,OK,us-ok-103,0.057881627
Nonmetropolitan,Nowata County,OK,us-ok-105,0.041460055
Nonmetropolitan,Okfuskee County,OK,us-ok-107,0.08327606
Nonmetropolitan,Ottawa County,OK,us-ok-115,0.081764057
Nonmetropolitan,Payne County,OK,us-ok-119,0.050797786
Nonmetropolitan,Pittsburg County,OK,us-ok-121,0.100900526
Nonmetropolitan,Pontotoc County,OK,us-ok-123,0.065661852
Nonmetropolitan,Pottawatomie County,OK,us-ok-125,0.077959133
Nonmetropolitan,Pushmataha County,OK,us-ok-127,0.084719764
Nonmetropolitan,Roger Mills County,OK,us-ok-129,0.056996855
Nonmetropolitan,Seminole County,OK,us-ok-133,0.08230198
Nonmetropolitan,Stephens County,OK,us-ok-137,0.089408118
Nonmetropolitan,Texas County,OK,us-ok-139,0.036050688
Nonmetropolitan,Tillman County,OK,us-ok-141,0.073115004
Nonmetropolitan,Washington County,OK,us-ok-147,0.07708642
Nonmetropolitan,Washita County,OK,us-ok-149,0.070845019
Nonmetropolitan,Woods County,OK,us-ok-151,0.049515134
Nonmetropolitan,Woodward County,OK,us-ok-153,0.056884462
Nonmetropolitan,Baker County,OR,us-or-001,0.111012433
Nonmetropolitan,Clatsop County,OR,us-or-007,0.109868871
Nonmetropolitan,Coos County,OR,us-or-011,0.112179367
Nonmetropolitan,Curry County,OR,us-or-015,0.11108345
Nonmetropolitan,Douglas County,OR,us-or-019,0.131654176
Nonmetropolitan,Gilliam County,OR,us-or-021,0.14160401
Nonmetropolitan,Grant County,OR,us-or-023,0.127220919
Nonmetropolitan,Harney County,OR,us-or-025,0.092241805
Nonmetropolitan,Hood River County,OR,us-or-027,0.056445135
Nonmetropolitan,Klamath County,OR,us-or-035,0.100040487
Nonmetropolitan,Lake County,OR,us-or-037,0.081049219
Nonmetropolitan,Lincoln County,OR,us-or-041,0.113075027
Nonmetropolitan,Malheur County,OR,us-or-045,0.081555677
Nonmetropolitan,Morrow County,OR,us-or-049,0.080133929
Nonmetropolitan,Sherman County,OR,us-or-055,0.121447028
Nonmetropolitan,Tillamook County,OR,us-or-057,0.086359394
Nonmetropolitan,Umatilla County,OR,us-or-059,0.0645022
Nonmetropolitan,Union County,OR,us-or-061,0.079002484
Nonmetropolitan,Wallowa County,OR,us-or-063,0.104042412
Nonmetropolitan,Wasco County,OR,us-or-065,0.089047665
Nonmetropolitan,Wheeler County,OR,us-or-069,0.119083969
Nonmetropolitan,Bedford County,PA,us-pa-009,0.079037442
Nonmetropolitan,Bradford County,PA,us-pa-015,0.080983044
Nonmetropolitan,Cameron County,PA,us-pa-023,0.101929872
Nonmetropolitan,Clarion County,PA,us-pa-031,0.073381391
Nonmetropolitan,Clearfield County,PA,us-pa-033,0.07624533
Nonmetropolitan,Clinton County,PA,us-pa-035,0.080095478
Nonmetropolitan,Columbia County,PA,us-pa-037,0.062320052
Nonmetropolitan,Crawford County,PA,us-pa-039,0.093475447
Nonmetropolitan,Elk County,PA,us-pa-047,0.074949413
Nonmetropolitan,Forest County,PA,us-pa-053,0.077934127
Nonmetropolitan,Fulton County,PA,us-pa-057,0.064048701
Nonmetropolitan,Greene County,PA,us-pa-059,0.073826216
Nonmetropolitan,Huntingdon County,PA,us-pa-061,0.083015294
Nonmetropolitan,Indiana County,PA,us-pa-063,0.069266486
Nonmetropolitan,Jefferson County,PA,us-pa-065,0.079459444
Nonmetropolitan,Juniata County,PA,us-pa-067,0.054774201
Nonmetropolitan,Mckean County,PA,us-pa-083,0.084900675
Nonmetropolitan,Mercer County,PA,us-pa-085,0.085537181
Nonmetropolitan,Mifflin County,PA,us-pa-087,0.080355136
Nonmetropolitan,Monroe County,PA,us-pa-089,0.070330725
Nonmetropolitan,Montour County,PA,us-pa-093,0.076602831
Nonmetropolitan,Northumberland County,PA,us-pa-097,0.079552329
Nonmetropolitan,Pike County,PA,us-pa-103,0.072525325
Nonmetropolitan,Potter County,PA,us-pa-105,0.094483931
Nonmetropolitan,Schuylkill County,PA,us-pa-107,0.070343182
Nonmetropolitan,Snyder County,PA,us-pa-109,0.05200241
Nonmetropolitan,Somerset County,PA,us-pa-111,0.074547927
Nonmetropolitan,Sullivan County,PA,us-pa-113,0.093874455
Nonmetropolitan,Susquehanna County,PA,us-pa-115,0.085074819
Nonmetropolitan,Tioga County,PA,us-pa-117,0.101170391
Nonmetropolitan,Union County,PA,us-pa-119,0.064470159
Nonmetropolitan,Venango County,PA,us-pa-121,0.090442416
Nonmetropolitan,Warren County,PA,us-pa-123,0.112361763
Nonmetropolitan,Wayne County,PA,us-pa-127,0.095654812
Nonmetropolitan,Abbeville County,SC,us-sc-001,0.074453447
Nonmetropolitan,Allendale County,SC,us-sc-005,0.053312051
Nonmetropolitan,Bamberg County,SC,us-sc-009,0.063092667
Nonmetropolitan,Barnwell County,SC,us-sc-011,0.071433135
Nonmetropolitan,Cherokee County,SC,us-sc-021,0.073165148
Nonmetropolitan,Chesterfield County,SC,us-sc-025,0.070142933
Nonmetropolitan,Clarendon County,SC,us-sc-027,0.070444831
Nonmetropolitan,Colleton County,SC,us-sc-029,0.089949211
Nonmetropolitan,Dillon County,SC,us-sc-033,0.048207842
Nonmetropolitan,Georgetown County,SC,us-sc-043,0.087003402
Nonmetropolitan,Greenwood County,SC,us-sc-047,0.064320433
Nonmetropolitan,Hampton County,SC,us-sc-049,0.068827895
Nonmetropolitan,Lee County,SC,us-sc-061,0.063831406
Nonmetropolitan,Marion County,SC,us-sc-067,0.065111061
Nonmetropolitan,Marlboro County,SC,us-sc-069,0.058594501
Nonmetropolitan,Mccormick County,SC,us-sc-065,0.088959854
Nonmetropolitan,Newberry County,SC,us-sc-071,0.071792834
Nonmetropolitan,Oconee County,SC,us-sc-073,0.080604263
Nonmetropolitan,Orangeburg County,SC,us-sc-075,0.061513761
Nonmetropolitan,Williamsburg County,SC,us-sc-089,0.046929483
Nonmetropolitan,Aurora County,SD,us-sd-003,0.052524222
Nonmetropolitan,Beadle County,SD,us-sd-005,0.062115844
Nonmetropolitan,Bennett County,SD,us-sd-007,0.072316905
Nonmetropolitan,Bon Homme County,SD,us-sd-009,0.074248777
Nonmetropolitan,Brookings County,SD,us-sd-011,0.047829366
Nonmetropolitan,Brown County,SD,us-sd-013,0.065675255
Nonmetropolitan,Brule County,SD,us-sd-015,0.042782087
Nonmetropolitan,Buffalo County,SD,us-sd-017,0.105454545
Nonmetropolitan,Butte County,SD,us-sd-019,0.069747167
Nonmetropolitan,Campbell County,SD,us-sd-021,0.07844691
Nonmetropolitan,Charles Mix County,SD,us-sd-023,0.08098427
Nonmetropolitan,Clark County,SD,us-sd-025,0.076644975
Nonmetropolitan,Clay County,SD,us-sd-027,0.050683508
Nonmetropolitan,Codington County,SD,us-sd-029,0.071460857
Nonmetropolitan,Corson County,SD,us-sd-031,0.069890289
Nonmetropolitan,Davison County,SD,us-sd-035,0.070898219
Nonmetropolitan,Day County,SD,us-sd-037,0.086255924
Nonmetropolitan,Deuel County,SD,us-sd-039,0.075
Nonmetropolitan,Dewey County,SD,us-sd-041,0.043396815
Nonmetropolitan,Douglas County,SD,us-sd-043,0.074074074
Nonmetropolitan,Edmunds County,SD,us-sd-045,0.085058215
Nonmetropolitan,Fall River County,SD,us-sd-047,0.150493421
Nonmetropolitan,Faulk County,SD,us-sd-049,0.073354232
Nonmetropolitan,Grant County,SD,us-sd-051,0.075093442
Nonmetropolitan,Gregory County,SD,us-sd-053,0.080277502
Nonmetropolitan,Haakon County,SD,us-sd-055,0.063411079
Nonmetropolitan,Hamlin County,SD,us-sd-057,0.059596434
Nonmetropolitan,Hand County,SD,us-sd-059,0.048634812
Nonmetropolitan,Hanson County,SD,us-sd-061,0.078883495
Nonmetropolitan,Harding County,SD,us-sd-063,0.097727273
Nonmetropolitan,Hughes County,SD,us-sd-065,0.091890271
Nonmetropolitan,Hutchinson County,SD,us-sd-067,0.069212411
Nonmetropolitan,Hyde County,SD,us-sd-069,0.040941658
Nonmetropolitan,Jackson County,SD,us-sd-071,0.034060671
Nonmetropolitan,Jerauld County,SD,us-sd-073,0.081871345
Nonmetropolitan,Jones County,SD,us-sd-075,0.026277372
Nonmetropolitan,Kingsbury County,SD,us-sd-077,0.067226891
Nonmetropolitan,Lake County,SD,us-sd-079,0.077650006
Nonmetropolitan,Lawrence County,SD,us-sd-081,0.103908652
Nonmetropolitan,Lyman County,SD,us-sd-085,0.051272455
Nonmetropolitan,Marshall County,SD,us-sd-091,0.090051719
Nonmetropolitan,Mcpherson County,SD,us-sd-089,0.11778291
Nonmetropolitan,Mellette County,SD,us-sd-095,0.085858586
Nonmetropolitan,Miner County,SD,us-sd-097,0.058463252
Nonmetropolitan,Moody County,SD,us-sd-101,0.071807946
Nonmetropolitan,Oglala Lakota County,SD,us-sd-102,0.036045433
Nonmetropolitan,Perkins County,SD,us-sd-105,0.097413793
Nonmetropolitan,Potter County,SD,us-sd-107,0.052603893
Nonmetropolitan,Roberts County,SD,us-sd-109,0.076587031
Nonmetropolitan,Sanborn County,SD,us-sd-111,0.063247863
Nonmetropolitan,Spink County,SD,us-sd-115,0.07751938
Nonmetropolitan,Stanley County,SD,us-sd-117,0.057659933
Nonmetropolitan,Sully County,SD,us-sd-119,0.033613445
Nonmetropolitan,Todd County,SD,us-sd-121,0.0527527
Nonmetropolitan,Tripp County,SD,us-sd-123,0.046150278
Nonmetropolitan,Walworth County,SD,us-sd-129,0.08107436
Nonmetropolitan,Yankton County,SD,us-sd-135,0.075445072
Nonmetropolitan,Ziebach County,SD,us-sd-137,0.065841306
Nonmetropolitan,Bedford County,TN,us-tn-003,0.062397415
Nonmetropolitan,Benton County,TN,us-tn-005,0.068304515
Nonmetropolitan,Bledsoe County,TN,us-tn-007,0.048523869
Nonmetropolitan,Carroll County,TN,us-tn-017,0.091422932
Nonmetropolitan,Claiborne County,TN,us-tn-025,0.059133467
Nonmetropolitan,Clay County,TN,us-tn-027,0.076081711
Nonmetropolitan,Cocke County,TN,us-tn-029,0.081873741
Nonmetropolitan,Coffee County,TN,us-tn-031,0.096872718
Nonmetropolitan,Cumberland County,TN,us-tn-035,0.117801591
Nonmetropolitan,Decatur County,TN,us-tn-039,0.052358286
Nonmetropolitan,Dekalb County,TN,us-tn-041,0.071332764
Nonmetropolitan,Dyer County,TN,us-tn-045,0.067668092
Nonmetropolitan,Fentress County,TN,us-tn-049,0.09304444
Nonmetropolitan,Franklin County,TN,us-tn-051,0.104551115
Nonmetropolitan,Giles County,TN,us-tn-055,0.090837998
Nonmetropolitan,Greene County,TN,us-tn-059,0.081034512
Nonmetropolitan,Grundy County,TN,us-tn-061,0.061612249
Nonmetropolitan,Hancock County,TN,us-tn-067,0.047945205
Nonmetropolitan,Hardeman County,TN,us-tn-069,0.077290448
Nonmetropolitan,Hardin County,TN,us-tn-071,0.064603642
Nonmetropolitan,Haywood County,TN,us-tn-075,0.048973607
Nonmetropolitan,Henderson County,TN,us-tn-077,0.069284492
Nonmetropolitan,Henry County,TN,us-tn-079,0.09622947
Nonmetropolitan,Houston County,TN,us-tn-083,0.099878751
Nonmetropolitan,Humphreys County,TN,us-tn-085,0.087108936
Nonmetropolitan,Jackson County,TN,us-tn-087,0.075999593
Nonmetropolitan,Johnson County,TN,us-tn-091,0.097671965
Nonmetropolitan,Lake County,TN,us-tn-095,0.058644734
Nonmetropolitan,Lauderdale County,TN,us-tn-097,0.056457013
Nonmetropolitan,Lawrence County,TN,us-tn-099,0.050725915
Nonmetropolitan,Lewis County,TN,us-tn-101,0.078957642
Nonmetropolitan,Lincoln County,TN,us-tn-103,0.071490002
Nonmetropolitan,Marshall County,TN,us-tn-117,0.07477719
Nonmetropolitan,Mcminn County,TN,us-tn-107,0.083437514
Nonmetropolitan,Mcnairy County,TN,us-tn-109,0.067572892
Nonmetropolitan,Meigs County,TN,us-tn-121,0.080082715
Nonmetropolitan,Monroe County,TN,us-tn-123,0.078886923
Nonmetropolitan,Moore County,TN,us-tn-127,0.144214645
Nonmetropolitan,Obion County,TN,us-tn-131,0.062988486
Nonmetropolitan,Overton County,TN,us-tn-133,0.051240031
Nonmetropolitan,Perry County,TN,us-tn-135,0.095943145
Nonmetropolitan,Pickett County,TN,us-tn-137,0.116876934
Nonmetropolitan,Putnam County,TN,us-tn-141,0.063592858
Nonmetropolitan,Rhea County,TN,us-tn-143,0.092476489
Nonmetropolitan,Scott County,TN,us-tn-151,0.065638662
Nonmetropolitan,Sevier County,TN,us-tn-155,0.086285264
Nonmetropolitan,Van Buren County,TN,us-tn-175,0.099727308
Nonmetropolitan,Warren County,TN,us-tn-177,0.073762636
Nonmetropolitan,Wayne County,TN,us-tn-181,0.069391987
Nonmetropolitan,Weakley County,TN,us-tn-183,0.063202458
Nonmetropolitan,White County,TN,us-tn-185,0.075959137
Nonmetropolitan,Anderson County,TX,us-tx-001,0.072484956
Nonmetropolitan,Andrews County,TX,us-tx-003,0.03415545
Nonmetropolitan,Angelina County,TX,us-tx-005,0.071454869
Nonmetropolitan,Bailey County,TX,us-tx-017,0.036385209
Nonmetropolitan,Baylor County,TX,us-tx-023,0.097471601
Nonmetropolitan,Bee County,TX,us-tx-025,0.066143949
Nonmetropolitan,Blanco County,TX,us-tx-031,0.084496048
Nonmetropolitan,Borden County,TX,us-tx-033,0.04978355
Nonmetropolitan,Brewster County,TX,us-tx-043,0.086923563
Nonmetropolitan,Briscoe County,TX,us-tx-045,0.07371484
Nonmetropolitan,Brooks County,TX,us-tx-047,0.036969587
Nonmetropolitan,Brown County,TX,us-tx-049,0.072447607
Nonmetropolitan,Burnet County,TX,us-tx-053,0.083148268
Nonmetropolitan,Calhoun County,TX,us-tx-057,0.085541306
Nonmetropolitan,Camp County,TX,us-tx-063,0.097573896
Nonmetropolitan,Cass County,TX,us-tx-067,0.093387497
Nonmetropolitan,Castro County,TX,us-tx-069,0.071758369
Nonmetropolitan,Cherokee County,TX,us-tx-073,0.071559161
Nonmetropolitan,Childress County,TX,us-tx-075,0.031418479
Nonmetropolitan,Coke County,TX,us-tx-081,0.069318182
Nonmetropolitan,Coleman County,TX,us-tx-083,0.084056573
Nonmetropolitan,Collingsworth County,TX,us-tx-087,0.078200321
Nonmetropolitan,Colorado County,TX,us-tx-089,0.05811138
Nonmetropolitan,Comanche County,TX,us-tx-093,0.08853586
Nonmetropolitan,Concho County,TX,us-tx-095,0.061266167
Nonmetropolitan,Cooke County,TX,us-tx-097,0.072899967
Nonmetropolitan,Cottle County,TX,us-tx-101,0.02236136
Nonmetropolitan,Crane County,TX,us-tx-103,0.072066523
Nonmetropolitan,Crockett County,TX,us-tx-105,0.02938343
Nonmetropolitan,Culberson County,TX,us-tx-109,0.127261385
Nonmetropolitan,Dallam County,TX,us-tx-111,0.070511514
Nonmetropolitan,Dawson County,TX,us-tx-115,0.037653716
Nonmetropolitan,Deaf Smith County,TX,us-tx-117,0.036712459
Nonmetropolitan,Delta County,TX,us-tx-119,0.082082324
Nonmetropolitan,Dewitt County,TX,us-tx-123,0.065551624
Nonmetropolitan,Dickens County,TX,us-tx-125,0.03997093
Nonmetropolitan,Dimmit County,TX,us-tx-127,0.040954531
Nonmetropolitan,Donley County,TX,us-tx-129,0.059985097
Nonmetropolitan,Duval County,TX,us-tx-131,0.051454446
Nonmetropolitan,Eastland County,TX,us-tx-133,0.088423871
Nonmetropolitan,Edwards County,TX,us-tx-137,0.035211268
Nonmetropolitan,Erath County,TX,us-tx-143,0.063229488
Nonmetropolitan,Fannin County,TX,us-tx-147,0.081200353
Nonmetropolitan,Fayette County,TX,us-tx-149,0.074437219
Nonmetropolitan,Fisher County,TX,us-tx-151,0.088110403
Nonmetropolitan,Floyd County,TX,us-tx-153,0.064010283
Nonmetropolitan,Foard County,TX,us-tx-155,0.051129608
Nonmetropolitan,Franklin County,TX,us-tx-159,0.059336401
Nonmetropolitan,Freestone County,TX,us-tx-161,0.075009666
Nonmetropolitan,Frio County,TX,us-tx-163,0.040940269
Nonmetropolitan,Gaines County,TX,us-tx-165,0.029360241
Nonmetropolitan,Gillespie County,TX,us-tx-171,0.090564676
Nonmetropolitan,Glasscock County,TX,us-tx-173,0.030599755
Nonmetropolitan,Gonzales County,TX,us-tx-177,0.051706658
Nonmetropolitan,Gray County,TX,us-tx-179,0.073463458
Nonmetropolitan,Grimes County,TX,us-tx-185,0.074692551
Nonmetropolitan,Hale County,TX,us-tx-189,0.039149368
Nonmetropolitan,Hall County,TX,us-tx-191,0.060333183
Nonmetropolitan,Hamilton County,TX,us-tx-193,0.090253262
Nonmetropolitan,Hansford County,TX,us-tx-195,0.059754434
Nonmetropolitan,Hardeman County,TX,us-tx-197,0.056987296
Nonmetropolitan,Hartley County,TX,us-tx-205,0.046362515
Nonmetropolitan,Haskell County,TX,us-tx-207,0.068918919
Nonmetropolitan,Hemphill County,TX,us-tx-211,0.032672112
Nonmetropolitan,Henderson County,TX,us-tx-213,0.084965066
Nonmetropolitan,Hill County,TX,us-tx-217,0.076298362
Nonmetropolitan,Hood County,TX,us-tx-221,0.095420721
Nonmetropolitan,Hopkins County,TX,us-tx-223,0.064648089
Nonmetropolitan,Houston County,TX,us-tx-225,0.080753471
Nonmetropolitan,Howard County,TX,us-tx-227,0.058517451
Nonmetropolitan,Hutchinson County,TX,us-tx-233,0.078928265
Nonmetropolitan,Jack County,TX,us-tx-237,0.067296512
Nonmetropolitan,Jackson County,TX,us-tx-239,0.055443637
Nonmetropolitan,Jasper County,TX,us-tx-241,0.072375779
Nonmetropolitan,Jeff Davis County,TX,us-tx-243,0.092871158
Nonmetropolitan,Jim Hogg County,TX,us-tx-247,0.01375
Nonmetropolitan,Jim Wells County,TX,us-tx-249,0.060514854
Nonmetropolitan,Karnes County,TX,us-tx-255,0.039054726
Nonmetropolitan,Kenedy County,TX,us-tx-261,0.04
Nonmetropolitan,Kent County,TX,us-tx-263,0.035658915
Nonmetropolitan,Kerr County,TX,us-tx-265,0.098009643
Nonmetropolitan,Kimble County,TX,us-tx-267,0.096074664
Nonmetropolitan,King County,TX,us-tx-269,0.011111111
Nonmetropolitan,Kinney County,TX,us-tx-271,0.121967885
Nonmetropolitan,Kleberg County,TX,us-tx-273,0.087095363
Nonmetropolitan,Knox County,TX,us-tx-275,0.048202614
Nonmetropolitan,La Salle County,TX,us-tx-283,0.046646684
Nonmetropolitan,Lamar County,TX,us-tx-277,0.071770335
Nonmetropolitan,Lamb County,TX,us-tx-279,0.04276069
Nonmetropolitan,Lavaca County,TX,us-tx-285,0.06869792
Nonmetropolitan,Lee County,TX,us-tx-287,0.063334983
Nonmetropolitan,Leon County,TX,us-tx-289,0.091300878
Nonmetropolitan,Limestone County,TX,us-tx-293,0.075971323
Nonmetropolitan,Lipscomb County,TX,us-tx-295,0.045589693
Nonmetropolitan,Live Oak County,TX,us-tx-297,0.058402733
Nonmetropolitan,Llano County,TX,us-tx-299,0.112078059
Nonmetropolitan,Loving County,TX,us-tx-301,0
Nonmetropolitan,Madison County,TX,us-tx-313,0.076109537
Nonmetropolitan,Marion County,TX,us-tx-315,0.112636004
Nonmetropolitan,Mason County,TX,us-tx-319,0.084766969
Nonmetropolitan,Matagorda County,TX,us-tx-321,0.07953411
Nonmetropolitan,Mcculloch County,TX,us-tx-307,0.101073803
Nonmetropolitan,Mcmullen County,TX,us-tx-311,0.054631829
Nonmetropolitan,Menard County,TX,us-tx-327,0.109882965
Nonmetropolitan,Milam County,TX,us-tx-331,0.061119256
Nonmetropolitan,Mills County,TX,us-tx-333,0.063687151
Nonmetropolitan,Mitchell County,TX,us-tx-335,0.055640775
Nonmetropolitan,Montague County,TX,us-tx-337,0.093348102
Nonmetropolitan,Moore County,TX,us-tx-341,0.035154394
Nonmetropolitan,Morris County,TX,us-tx-343,0.106032907
Nonmetropolitan,Motley County,TX,us-tx-345,0.1003861
Nonmetropolitan,Nacogdoches County,TX,us-tx-347,0.058863545
Nonmetropolitan,Navarro County,TX,us-tx-349,0.068903535
Nonmetropolitan,Newton County,TX,us-tx-351,0.065860903
Nonmetropolitan,Nolan County,TX,us-tx-353,0.060721239
Nonmetropolitan,Ochiltree County,TX,us-tx-357,0.031629814
Nonmetropolitan,Palo Pinto County,TX,us-tx-363,0.081257783
Nonmetropolitan,Panola County,TX,us-tx-365,0.098681948
Nonmetropolitan,Parmer County,TX,us-tx-369,0.049928876
Nonmetropolitan,Pecos County,TX,us-tx-371,0.064504727
Nonmetropolitan,Polk County,TX,us-tx-373,0.094608754
Nonmetropolitan,Presidio County,TX,us-tx-377,0.029485144
Nonmetropolitan,Rains County,TX,us-tx-379,0.120457409
Nonmetropolitan,Reagan County,TX,us-tx-383,0.017699115
Nonmetropolitan,Real County,TX,us-tx-385,0.134995296
Nonmetropolitan,Red River County,TX,us-tx-387,0.089237426
Nonmetropolitan,Reeves County,TX,us-tx-389,0.032914359
Nonmetropolitan,Refugio County,TX,us-tx-391,0.076380952
Nonmetropolitan,Roberts County,TX,us-tx-393,0.069306931
Nonmetropolitan,Runnels County,TX,us-tx-399,0.055643879
Nonmetropolitan,Sabine County,TX,us-tx-403,0.129141886
Nonmetropolitan,San Augustine County,TX,us-tx-405,0.119980955
Nonmetropolitan,San Saba County,TX,us-tx-411,0.052974381
Nonmetropolitan,Schleicher County,TX,us-tx-413,0.077472527
Nonmetropolitan,Scurry County,TX,us-tx-415,0.074104102
Nonmetropolitan,Shackelford County,TX,us-tx-417,0.058753474
Nonmetropolitan,Shelby County,TX,us-tx-419,0.052699301
Nonmetropolitan,Sherman County,TX,us-tx-421,0.029535865
Nonmetropolitan,Somervell County,TX,us-tx-425,0.085030884
Nonmetropolitan,Starr County,TX,us-tx-427,0.019851061
Nonmetropolitan,Stephens County,TX,us-tx-429,0.033333333
Nonmetropolitan,Sterling County,TX,us-tx-431,0.018769552
Nonmetropolitan,Stonewall County,TX,us-tx-433,0.0609358
Nonmetropolitan,Sutton County,TX,us-tx-435,0.058213716
Nonmetropolitan,Swisher County,TX,us-tx-437,0.0352473
Nonmetropolitan,Terrell County,TX,us-tx-443,0.091172214
Nonmetropolitan,Terry County,TX,us-tx-445,0.059320019
Nonmetropolitan,Throckmorton County,TX,us-tx-447,0.075077399
Nonmetropolitan,Titus County,TX,us-tx-449,0.055846577
Nonmetropolitan,Trinity County,TX,us-tx-455,0.084614026
Nonmetropolitan,Tyler County,TX,us-tx-457,0.093077299
Nonmetropolitan,Upton County,TX,us-tx-461,0.035655738
Nonmetropolitan,Uvalde County,TX,us-tx-463,0.068333882
Nonmetropolitan,Val Verde County,TX,us-tx-465,0.092991751
Nonmetropolitan,Van Zandt County,TX,us-tx-467,0.085480361
Nonmetropolitan,Walker County,TX,us-tx-471,0.058655138
Nonmetropolitan,Ward County,TX,us-tx-475,0.056280897
Nonmetropolitan,Washington County,TX,us-tx-477,0.06843619
Nonmetropolitan,Wharton County,TX,us-tx-481,0.056685487
Nonmetropolitan,Wheeler County,TX,us-tx-483,0.055088195
Nonmetropolitan,Wilbarger County,TX,us-tx-487,0.064089625
Nonmetropolitan,Willacy County,TX,us-tx-489,0.037183904
Nonmetropolitan,Winkler County,TX,us-tx-495,0.038869928
Nonmetropolitan,Wood County,TX,us-tx-499,0.115208459
Nonmetropolitan,Yoakum County,TX,us-tx-501,0.014541167
Nonmetropolitan,Young County,TX,us-tx-503,0.071022113
Nonmetropolitan,Zapata County,TX,us-tx-505,0.027795392
Nonmetropolitan,Zavala County,TX,us-tx-507,0.019933555
Nonmetropolitan,Beaver County,UT,us-ut-001,0.049941475
Nonmetropolitan,Box Elder County,UT,us-ut-003,0.048182288
Nonmetropolitan,Carbon County,UT,us-ut-007,0.048986266
Nonmetropolitan,Daggett County,UT,us-ut-009,0.078688525
Nonmetropolitan,Duchesne County,UT,us-ut-013,0.044114419
Nonmetropolitan,Emery County,UT,us-ut-015,0.049502212
Nonmetropolitan,Garfield County,UT,us-ut-017,0.033691406
Nonmetropolitan,Grand County,UT,us-ut-019,0.056162643
Nonmetropolitan,Iron County,UT,us-ut-021,0.057253342
Nonmetropolitan,Kane County,UT,us-ut-025,0.093686986
Nonmetropolitan,Millard County,UT,us-ut-027,0.061530114
Nonmetropolitan,Piute County,UT,us-ut-031,0.092511013
Nonmetropolitan,Rich County,UT,us-ut-033,0.06787814
Nonmetropolitan,San Juan County,UT,us-ut-037,0.053164801
Nonmetropolitan,Sanpete County,UT,us-ut-039,0.050199557
Nonmetropolitan,Sevier County,UT,us-ut-041,0.074239096
Nonmetropolitan,Summit County,UT,us-ut-043,0.048146802
Nonmetropolitan,Uintah County,UT,us-ut-047,0.04387031
Nonmetropolitan,Wasatch County,UT,us-ut-051,0.037945485
Nonmetropolitan,Wayne County,UT,us-ut-055,0.055964654
Nonmetropolitan,Accomack County,VA,us-va-001,0.088484159
Nonmetropolitan,Alleghany County,VA,us-va-005,0.082618026
Nonmetropolitan,Bath County,VA,us-va-017,0.087625814
Nonmetropolitan,Bland County,VA,us-va-021,0.067726848
Nonmetropolitan,Brunswick County,VA,us-va-025,0.074675809
Nonmetropolitan,Buchanan County,VA,us-va-027,0.048877065
Nonmetropolitan,Buckingham County,VA,us-va-029,0.081868408
Nonmetropolitan,Buena Vista City,VA,us-va-530,0.060494067
Nonmetropolitan,Caroline County,VA,us-va-033,0.126555162
Nonmetropolitan,Carroll County,VA,us-va-035,0.070899251
Nonmetropolitan,Charlotte County,VA,us-va-037,0.074202187
Nonmetropolitan,Covington City,VA,us-va-580,0.056051247
Nonmetropolitan,Cumberland County,VA,us-va-049,0.093556146
Nonmetropolitan,Danville City,VA,us-va-590,0.088957619
Nonmetropolitan,Dickenson County,VA,us-va-051,0.055115274
Nonmetropolitan,Emporia City,VA,us-va-595,0.079970105
Nonmetropolitan,Essex County,VA,us-va-057,0.072812751
Nonmetropolitan,Franklin City,VA,us-va-620,0.122836218
Nonmetropolitan,Galax City,VA,us-va-640,0.093533716
Nonmetropolitan,Grayson County,VA,us-va-077,0.074100102
Nonmetropolitan,Greensville County,VA,us-va-081,0.073992674
Nonmetropolitan,Halifax County,VA,us-va-083,0.081936616
Nonmetropolitan,Henry County,VA,us-va-089,0.064396208
Nonmetropolitan,Highland County,VA,us-va-091,0.077981651
Nonmetropolitan,King George County,VA,us-va-099,0.13473979
Nonmetropolitan,Lancaster County,VA,us-va-103,0.113646101
Nonmetropolitan,Lee County,VA,us-va-105,0.083179711
Nonmetropolitan,Lexington City,VA,us-va-678,0.028124552
Nonmetropolitan,Louisa County,VA,us-va-109,0.101343101
Nonmetropolitan,Lunenburg County,VA,us-va-111,0.081729774
Nonmetropolitan,Madison County,VA,us-va-113,0.075977554
Nonmetropolitan,Martinsville City,VA,us-va-690,0.069490337
Nonmetropolitan,Mecklenburg County,VA,us-va-117,0.07725684
Nonmetropolitan,Middlesex County,VA,us-va-119,0.110025255
Nonmetropolitan,Northampton County,VA,us-va-131,0.100562085
Nonmetropolitan,Northumberland County,VA,us-va-133,0.111690821
Nonmetropolitan,Norton City,VA,us-va-720,0.059194396
Nonmetropolitan,Nottoway County,VA,us-va-135,0.066714663
Nonmetropolitan,Orange County,VA,us-va-137,0.102698676
